"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06"
394608,"Fort Polk South, LA",572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93900,78400,71100,65700,66600,67700,70800,73400,80700,85800,87300,88700,95400,101700,105300,102700,102000,102500,106600,107300,111800,115100,112600,113500,115600,118100,127700,131500,124200,114900,113700,114900,123000,132900,134300,134200,133800,136200,139100,141000,143500,143100,140800,142300,141200,148000
394604,"Fort Leonard Wood, MO",573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000,135400,134400,134100,134100,133800,134700,136000,137500,137300,137000,138600,139300,142800,144300,144000,144800,144100,143800,143100,142100,141300,138800,139100,138600,137700,138900,137100,135200,135500
394632,"Glasgow, KY",574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394344,"Athens, TN",575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66500,66600,64700,65000,65100,65200,67700,68500,69200,70300,69200,70700,71500,72700,75100,76000,76000,75900,75400,75700,76300,78000,78700,78000,74300,70700,68500,66700,67300,70800,75200,80700,87600,90300,91600,92300,93800,97300,102200,106700,109000,109700,109400,107800,107400,106600,106100,104800,106600,109400,110300,117300,116500,114600,111600,106600,103300,99500,98800,101300,102000,102800,103800,101500,101400,99700,101700,103100,104300,109400,109500,108000,109500,108600,109300,112000,115900,118100,117500,115500,119400,121800,125800,126400,120400
394556,"Edwards, CO",576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280400,284100,288400,290500,303500,310600,318700,327500,330200,329900,342000,357600,372700,379200,385100,388200,388000,388200,387000,383100,384000,392500,391600,397400,412000,412800,411300,419300,428000,440500,458900,478300,500600,525300,566400,590100,599900,615500,631500,646000,650800,670100,680700,694700,689500,682700,659700,630300,643900,621600,595700,570500,543800,527600,520600,502800,482000,460100,454600,465200,465400,458600,459100,462700,468600,488800,498800,506000,515000,532500,544600,555900,567900,586200,600200,614600,622500,628500,632400,641800,661600,681000
394592,"Fernley, NV",577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76900,79800,83800,87800,93300,97000,102800,105800,105300,107400,113100,120000,121000,120300,119600,119900,120400,122100,123300,126600,130200,132000,134200,136400,138200,139600,140500,143800,147200,152800,158400,166700,178100,195700,210600,224600,241700,254700,263400,267100,266200,262500,258600,245900,233000,221200,216700,215400,207800,197100,181400,169800,155500,144400,136600,125100,124700,122900,119600,115400,110800,105000,98200,96400,95500,96900,102500,110600,116900,125500,133500,140800,146100,149600,154100,159000,166200,171100,175800,179400,182600,192900,200400,209600,216600
394838,"Mason City, IA",578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394819,"Malone, NY",579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395234,"Winona, MN",580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394547,"Durango, CO",581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117900,119000,120300,123900,126000,129600,138800,144900,145000,146600,145400,145700,147700,151100,157400,161000,168400,166200,165900,172400,173600,179700,183400,184800,190700,194400,198200,202600,210500,216500,221700,226800,233500,239900,247300,254900,263000,276200,286500,295600,299300,298600,301500,305800,309300,314500,316800,311400,318900,316000,308900,312700,303200,302500,304000,302500,299900,296200,292600,287200,280800,277300,273200,266100,260800,265300,271400,275000,285300,287200,290200,295600,299000,296500,295100,300400,309100,314000,321400,326000,327100,335600,337500,341400,343900
394985,"Platteville, WI",582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394650,"Greenville, MS",583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394402,"Boone, NC",584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394363,"Bartlesville, OK",585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000,52400,52200,52400,54100,53700,54000,53900,53600,54500,56500,56500,55900,56600,57400,57900,58200,58500,58400,59000,58800,58100,57100,57200,59000,59900,61100,62000,62400,63000,63000,63900,63800,63500,65000,66000,67500,69900,72100,72100,71400,71600,69600,68100,68500,68600,69800,70600,70900,70900,72800,76600,80500,81500,81300,82500,82500,82300,80800,82700,78400,78600,75400,71900,73400,71200,71500,70100,67700,68800,72300,72600,75100,77000,78900,83000,88400,88800,91100,93400,93600,99500,102200,97500,98700
394717,"Jacksonville, TX",586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394566,"Elko, NV",587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104900,104700,103600,108300,111700,111900,115300,115200,116700,115600,115500,116500,118000,118400,121100,121600,121300,125200,126700,125400,133900,137800,137700,139500,140400,139100,139800,146300,145900,148500,158800,166800,172100,175200,174500,181400,190400,204700,211000,200800,192100,196800,206600,218900,232700,238300,243300,249500,247200,239800,232500,233100,226900,217000,205800,192800,195000,193100,194400,192100,192400,200700,206000,209200,208900,208900,209800,213200,217000,218100,216700,215800,213700,212300,212500,214900,213800,214700,215900,218300,219600,220000,221400,223600,224600
395020,"Rexburg, ID",588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165700,165000,162800,160800,158700,154800,152900,150900,150500,148800,150800,153900,154800,158400,157200,158300,158600,157300,155700,154900,154600,155400,157300,159300,162800,163200,168800,169500,169700,175900
395122,"St. Marys, GA",589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86300,85800,87100,88600,84700,88300,89300,89200,93800,93000,93300,96500,98000,97100,94900,95200,93900,94300,95100,99400,104900,107000,104800,103600,104200,106600,110100,111500,112500,116700,123900,132200,136900,141200,150500,152000,156100,162200,167200,169700,173100,175400,173900,173800,172900,173400,174500,177500,177200,172300,166300,172400,170400,168800,165400,154300,153300,147400,140400,135800,132200,130400,129000,123900,122500,126400,131900,133200,130500,128300,129800,133800,136100,136000,135100,136600,139800,140500,144000,146200,150200,153700,152200,154300,154900
753911,"Ozark, AL",590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394326,"Amsterdam, NY",591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55300,54900,55200,55700,56200,57100,56900,56600,55200,54200,54300,54300,54100,54600,55300,55700,57700,59200,59900,60100,59500,60500,60300,60600,62100,62300,63000,64600,65100,64600,64500,66000,67200,69400,74200,77700,81900,84800,87300,88300,91000,94500,96500,98700,100400,100300,101100,100700,98200,96600,95500,96900,100100,104500,102500,101600,98500,94100,92800,92100,90600,91700,90600,89100,88600,88800,92300,92900,96500,96900,96600,95500,90800,87500,86000,84600,87600,89900,90300,90600,90500,90900,95000,99400,100800
394571,"Enterprise, AL",592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394963,"Paris, TX",593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000,73500,71000,70100,68200,68500,64600,65800,66600,67000,66300,68200,70200,70700,69500,68600,68700,67500,67200,67400,69100,71800,73800,74100,73900,73000,75000,81200,81300,86600
394742,"Kerrville, TX",594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394906,"New Castle, IN",595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000,61000,63100,64200,65100,67100,66500,67100,68400,68900,70400,71600,71600,69700,68800,70000,69700,69900,70000,72900,74700,75300,75700,77000,78400,80200,81000,80900,82000,82700,85700,85700,86800,91200,93000,95600,93600,92400,93300,90900,89500,90000,87500,81100,80000,77800,74900,77200,76400,72300,71700,71300,69800,70500,68900,68700,70000,68900,68600,66800,68400,70300,69000,67900,65200,65000,67100,68000,67400,65600,65500,65100,64900,65700,66600,68600,70700,71700,71400,71700,71800,71800,72600,74900,74700
395097,"Sidney, OH",596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83300,87000,87200,88200,89500,89500,90000,90700,91700,91800,93100,93400,93800,94800,96000,97800,98700,99100,100100,100500,101400,103100,104700,105800,107200,105800,104100,104900,105600,106900,108100,110300,110500,111700,114800,116200,119000,121800,123100,122700,123900,123500,121100,120500,119800,118500,117900,118100,115700,114400,114900,111600,107600,106300,105900,106100,107900,108600,107700,107100,107900,107700,107600,108300,108200,107900,108900,111200,112500,114700,114600,114300,115600,117500,118400,120100,121000,123400,124500,125300,127100,126000,126300,126900,127500
394504,"Cortland, NY",597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61500,61500,62800,62600,64500,66100,65500,65600,65000,64600,64500,64700,65000,65200,64800,65000,64500,64600,65900,68100,69700,70500,71600,72300,72700,73700,74300,75500,76300,77500,79900,80900,81800,85900,84600,84100,86300,84500,85800,88100,89500,91100,92900,94100,94800,94700,95700,96300,97600,99800,100200,103000,102500,102000,101300,99500,100400,101900,104300,105500,105800,105300,105000,102900,101100,99700,98800,99600,99000,101600,101900,101200,102900,99600,99800,101500,103600,108200,109400,109500,107900,105700,104500,104500,103400
394477,"Clinton, IA",598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394527,"Del Rio, TX",599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394478,"Clovis, NM",600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394919,"Norfolk, NE",601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66700,65000,60400,58700,57900,59700,61100,64000,64500,63500,63000,64000,64400,65500,65400,67800,69500,70500,72400,74100,73900,74500,74700,75600,77100,77400,77900,79300,81100,84600,85400,87300,93600,94400,95000,89600,87900,87100,89500,94700,93100,92200,92900,94000,94700,94500,96900,95900,98500,104900,102200,104200,103500,103500,103800,103600,105300,105700,108200,111100,111000,112000,115300,114600,117900,118500,118300,120200,122700,124400,126100,128600,129800,132000,135600,140500,140900,142500,147200,149800
395208,"Washington, NC",602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394503,"Corsicana, TX",603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394616,"Freeport, IL",604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395124,"Starkville, MS",605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89600,89300,90900,98000,99200,100300,101000,101800,102400,103500,103400,101800,103100,104500,104800,106500,109900,112000,113600,111000,112500,115100,118800,123600,123900,124100,126400,128900,131700,135100,136800,135400,135300,135200,134400,134800,138500,143800,148700,153500,154100,153200,153300,153000,152100,149800,149100,154100,155800,157300,154500,152600,154500,154300,157500,159500,159100,159600,160700,158200,158900,161800,166200,166900,169000,172500,165400,166800,169700,170400,178000,181400
394427,"Burlington, IA",606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394431,"Cadillac, MI",607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394336,"Ardmore, OK",608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43800,46000,47000,48500,50200,51500,52300,53500,54200,54800,55100,53900,53900,54000,53700,53700,53300,54200,56100,57100,57100,55900,54700,53700,53500,54100,55800,59500,61300,62100,61200,59200,58600,59700,61300,62400,63500,63600,62900,61600,62600,62200,63100,62700,62800,63700,65700,66600,66400,65600,64000,67600,68000,67400,66800,68900,71200,74600,73200,69700,71100,71100,74400,76900,74900,74500,75000,74300,74000,74200,76000,73200,73000,74100,75000,79300,84200,92200,95600,98300,96400,92600,92900,93600,96100
394739,"Kendallville, IN",609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70100,71400,73000,75500,76300,77000,78400,80300,80800,81500,83200,84700,87000,87200,87400,89000,88400,88200,89700,91400,92300,92700,92000,91400,91600,94400,95200,95800,96300,98400,99700,101500,103600,104600,106500,108100,111800,109800,111000,111600,111200,114000,112700,106600,102200,102000,101000,103800,104600,102700,99800,97700,94700,90300,90400,92100,93400,95700,95100,93700,94200,95100,96200,96500,98300,98700,103000,104200,101500,103900,100400,98800,99900,101800,103900,108400,112100,111200,110900,109200,109600,109600,111700,114600,114700
394918,"Nogales, AZ",610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87500,86200,84500,83700,83500,83700,86600,89900,91400,92300,91100,89600,87200,89400,91900,95600,100300,102200,104800,106700,106700,108000,106600,107000,107900,107300,108300,108400,107500,107100,109400,111800,115600,120400,126500,135700,146300,155500,162000,161300,160400,163800,166900,169300,169500,166300,161400,159700,156700,151200,145600,142100,137400,130900,125200,120500,116900,116800,116700,116900,119300,117700,114400,108700,104200,105900,108100,109400,109400,108700,110400,112800,114700,118000,119800,120100,120900,120700,119600,121900,124300,125000,130000,132000,135000
394951,"Oxford, MS",611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,90100,91000,92300,93100,94300,95100,101800,111600,121200,123800,125600,123000,120200,117800,118600,119500,121500,125100,122800,118100,118200,118900,121200,127000,128400,130500,134600,135700,134300,137400,138700,143600,147400,151700,154200,158600,163700,166300,167600,163400,161600,160400,159400,160300,163900,162100,163300,165900,165500,164500,165000,164600,163300,161400,155800,155100,157800,163900,164500,161100,158400,156700,159300,161800,162900,164000,164000,164300,161600,161700,164300,166000,163600,166900,171700,171600,177600,171900,170800,173500,174200,175800,176600,177600
394398,"Bogalusa, LA",612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99200,94200,76800,75600,71900,75200,77000,75600,70400,72200,76500,84600,91400,78400,73700,71400,64100,66900,69600,69400,72500,75700,77400,75000,74200,74400,73900,73400,72800,72700,73300,70000,70900,73700,77000,76900,73600,75900,76900,86900,93100,92400,90600,94300,100300,94400,91900,89600,88500,88900,93500,90000,88500,86700,84700,86500,85400,92100,92700,93900,100300,107200,111500,110400,107500,108800,109000,105200
394987,"Plymouth, IN",613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73800,73700,74700,77900,79200,80900,83400,84000,84500,85200,84500,85000,83800,84000,84900,87900,90200,90700,90800,93200,96900,100300,100100,98400,95700,95700,94200,94300,94000,94400,103100,107900,110400,112700,113600,114700,118600,119700,117400,118000,118500,121200,122200,116000,115400,114800,113700,115200,115000,115100,116700,118600,118800,115900,113100,113400,111700,110300,109700,108300,107600,107700,108600,108600,109600,108400,109900,111000,111500,116300,114600,114700,115000,114200,113800,115300,116000,120800,123300,125000,124500,122700,124900,125500,128800
394628,"Gardnerville Ranchos, NV",614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163000,162500,163400,163300,163800,165100,166300,169400,171200,171700,172600,172900,173400,175200,177200,184400,187300,189600,194200,198000,204300,212400,221700,230100,238600,250000,255800,267000,276500,287500,302300,321500,334800,354500,375100,393400,410500,420200,435300,428800,430200,421500,411400,402100,401400,401400,381600,357600,352500,337600,322200,314000,299400,289800,278600,276300,255600,244300,241700,239200,227900,217400,215000,218700,228800,232800,235400,237100,244800,261700,274700,277100,288300,291800,299800,302100,308300,315000,319900,325700,335200,347500,357200,369300,375400
395144,"Tahlequah, OK",615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36400,39700,41200,42400,43300,45500,47300,50000,54600,56400,58800,59200,57400,57900,58000,59700,62500,66300,68800,72000,68400,68000,68300,66700,67100,66800,67600,70200,70400,69800,67100,66200,68500,71600,69900,71600,73800,72200,76700,73600,68200,69100,71000,72000,72600,69100,66700,66500,67300,67600,70900,77300,81000,83000,82800,82500,84100,85500,86200,81900,82400,82200,81600,80000,80500,83600,81700,83500,83400,82400,82400,84300,85500,89400,93000,97300,97000,99600,104000,106900,108900,108100,106200,103500,104300
394817,"Madisonville, KY",616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394437,"Canon City, CO",617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395043,"Ruston, LA",618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104500,97200,90600,89100,90400,96400,98700,98300,98400,96700,96300,94000,95500,99300,103200,104300,106200,108700,109800,110700,109800,109100,112300,113200,112200,115000,107700,110700,119000,119100,120400,122400,122200,124200,128700,132100,133800,134800,137200,134100,134800,135900,138900,141000,145000,147800,148300,149900,140700,137000,136700,136700,138600,141700,144300,144000,145300,143500,142300,143500,143100,144600,145200,145200,147900,152700,151700,155100,157900,157600,157300,157400,157900,158700,169200,171500,181600,189200
753889,"Hillsdale, MI",619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81600,82900,81700,83300,78900,83200,88300,85100,86600,80700,73800,76500,75600,80500,86900,93300,97100,98200,97600,99200,102400,105100,105400,108300,108000,108500,111200,111200,111600,108800,109700,109100,109300,109000,110800,105000,104500,107800,110300,111500,115800,113700,110000,109000,104300,101900,100500,102300,96000,92300,85800,88400,87200,85500,82800,73300,75000,76200,77900,79300,79100,79400,79900,77900,76300,78500,85000,92100,99900,101600,98600,98600,98000,97000,95500,98400,100500,103300,106100,109600,111900,113400,118600,118300,116800
394789,"Lewistown, PA",620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395034,"Rockingham, NC",621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394990,"Ponca City, OK",622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394397,"Blytheville, AR",623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395017,"Red Wing, MN",624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753918,"Shawano, WI",625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
